Algorithm,Episode,Average_Reward,Episode_Length
sarsa,3750,-192.20133333333334,156
sarsa,3751,-192.18901626233006,146
sarsa,3752,-192.17963752665244,157
sarsa,3753,-192.17026378896884,157
sarsa,3754,-192.16062866275973,156
sarsa,3755,-192.15126498002664,157
sarsa,3756,-192.1427050053248,160
sarsa,3757,-192.13335107798775,157
sarsa,3758,-192.12426822778073,158
sarsa,3759,-192.1149241819633,157
sarsa,3760,-192.1061170212766,159
sarsa,3761,-192.09625099707526,155
sarsa,3762,-192.08692185007973,157
sarsa,3763,-192.07866064310392,161
sarsa,3764,-192.06960680127523,158
sarsa,3765,-192.0605577689243,158
sarsa,3766,-192.0523101433882,161
sarsa,3767,-192.04380143350147,160
sarsa,3768,-192.03556263269638,161
sarsa,3769,-192.02547094720086,154
sarsa,3770,-192.01644562334218,158
sarsa,3771,-192.00742508618404,158
sarsa,3772,-191.99840933191942,158
sarsa,3773,-191.98886827458256,156
sarsa,3774,-191.98092209856915,162
sarsa,3775,-191.97218543046358,159
sarsa,3776,-191.96292372881356,157
sarsa,3777,-191.9534021710352,156
sarsa,3778,-191.9478560084701,171
sarsa,3779,-191.93913733792007,159
sarsa,3780,-191.93015873015872,158
sarsa,3781,-191.92118487172706,158
sarsa,3782,-191.91274457958752,160
sarsa,3783,-191.90404440919906,159
sarsa,3784,-191.8953488372093,159
sarsa,3785,-191.88639365918098,158
sarsa,3786,-191.87797147385103,160
sarsa,3787,-191.86928967520464,159
sarsa,3788,-191.86061246040126,159
sarsa,3789,-191.85167590393243,158
sarsa,3790,-191.84327176781002,160
sarsa,3791,-191.8353996307043,162
sarsa,3792,-191.82621308016877,157
sarsa,3793,-191.81624044292118,154
sarsa,3794,-191.80759093305218,159
sarsa,3795,-191.79894598155468,159
sarsa,3796,-191.7900421496312,158
sarsa,3797,-191.78087964182248,157
sarsa,3798,-191.7722485518694,159
sarsa,3799,-191.76335877862596,158
sarsa,3800,-191.75263157894736,151
sarsa,3801,-191.7429623783215,155
sarsa,3802,-191.73250920568123,152
sarsa,3803,-191.72206153037075,152
sarsa,3804,-191.7121451104101,154
sarsa,3805,-191.70275952693825,156
sarsa,3806,-191.69259064634787,153
sarsa,3807,-191.68242710795903,153
sarsa,3808,-191.67226890756302,153
sarsa,3809,-191.66211604095562,153
sarsa,3810,-191.6527559055118,156
sarsa,3811,-191.64287588559432,154
sarsa,3812,-191.63247639034628,152
sarsa,3813,-191.62208234985576,152
sarsa,3814,-191.6119559517567,153
sarsa,3815,-191.60209698558322,154
sarsa,3816,-191.59198113207546,153
sarsa,3817,-191.58160859313597,152
sarsa,3818,-191.57150340492404,153
sarsa,3819,-191.56087981146896,151
sarsa,3820,-191.55078534031415,153
sarsa,3821,-191.5401727296519,151
sarsa,3822,-191.52773417059132,144
sarsa,3823,-191.51739471619146,152
sarsa,3824,-191.50627615062763,149
sarsa,3825,-191.49516339869282,149
sarsa,3826,-191.48431782540513,150
sarsa,3827,-191.4734779200418,150
sarsa,3828,-191.46290491118077,151
sarsa,3829,-191.45233742491513,151
sarsa,3830,-191.4415143603133,150
sarsa,3831,-191.4306969459671,150
sarsa,3832,-191.41936325678498,148
sarsa,3833,-191.4077745890947,147
sarsa,3834,-191.39462702138758,141
sarsa,3835,-191.38409387222947,151
sarsa,3836,-191.37304483837332,149
sarsa,3837,-191.36252280427416,151
sarsa,3838,-191.35200625325692,151
sarsa,3839,-191.34123469653557,150
sarsa,3840,-191.33072916666666,151
sarsa,3841,-191.3199687581359,150
sarsa,3842,-191.30895366996356,149
sarsa,3843,-191.29846474108768,151
sarsa,3844,-191.28824141519252,152
sarsa,3845,-191.27802340702212,152
sarsa,3846,-191.26729069162766,150
sarsa,3847,-191.25682349883024,151
sarsa,3848,-191.245841995842,149
sarsa,3849,-191.235126006755,150
sarsa,3850,-191.2238961038961,148
sarsa,3851,-191.2126720332381,148
sarsa,3852,-191.20171339563862,149
sarsa,3853,-191.1907604464054,149
sarsa,3854,-191.18007265179034,150
sarsa,3855,-191.169130998703,149
sarsa,3856,-191.1576763485477,147
sarsa,3857,-191.1467461757843,149
sarsa,3858,-191.13608087091757,150
sarsa,3859,-191.12490282456594,148
sarsa,3860,-191.11321243523315,146
sarsa,3861,-191.1030821030821,152
sarsa,3862,-191.09192128430865,148
sarsa,3863,-191.0784364483562,139
sarsa,3864,-191.0680641821946,151
sarsa,3865,-191.05717981888745,149
sarsa,3866,-191.0463010863942,149
sarsa,3867,-191.0359451771399,151
sarsa,3868,-191.02507755946226,149
sarsa,3869,-191.01421555957612,149
sarsa,3870,-191.00361757105944,150
sarsa,3871,-190.99276672694396,149
sarsa,3872,-190.9816632231405,148
sarsa,3873,-190.9713400464756,151
sarsa,3874,-190.960505937016,149
sarsa,3875,-190.94967741935483,149
sarsa,3876,-190.9391124871001,150
sarsa,3877,-190.92829507351044,149
sarsa,3878,-190.9182568334193,152
sarsa,3879,-190.90796597061097,151
sarsa,3880,-190.89716494845362,149
sarsa,3881,-190.88636949239887,149
sarsa,3882,-190.87506439979393,147
sarsa,3883,-190.86505279423127,152
sarsa,3884,-190.8545314109166,150
sarsa,3885,-190.84375804375804,149
sarsa,3886,-190.83221821924857,146
sarsa,3887,-190.82094160020583,147
sarsa,3888,-190.8101851851852,149
sarsa,3889,-190.79840575983545,145
sarsa,3890,-190.7879177377892,150
sarsa,3891,-190.77769210999742,151
sarsa,3892,-190.7672147995889,150
sarsa,3893,-190.75725661443616,152
sarsa,3894,-190.74627632254752,148
sarsa,3895,-190.73555840821567,149
sarsa,3896,-190.72510266940452,150
sarsa,3897,-190.71413908134463,148
sarsa,3898,-190.70395074397126,151
sarsa,3899,-190.69325468068735,149
sarsa,3900,-190.68307692307692,151
sarsa,3901,-190.67187900538323,147
sarsa,3902,-190.66171194259354,151
sarsa,3903,-190.65180630284397,152
sarsa,3904,-190.640881147541,148
sarsa,3905,-190.6304737516005,150
sarsa,3906,-190.62083973374297,153
sarsa,3907,-190.60993089326848,148
sarsa,3908,-190.5997952917093,151
sarsa,3909,-190.58966487592735,151
sarsa,3910,-190.57928388746802,150
sarsa,3911,-190.56890820761953,150
sarsa,3912,-190.55879345603273,151
sarsa,3913,-190.54817275747507,149
sarsa,3914,-190.53755748594787,149
sarsa,3915,-190.52618135376756,146
sarsa,3916,-190.5158324821246,150
sarsa,3917,-190.50472300229768,147
sarsa,3918,-190.49438489025013,150
sarsa,3919,-190.4843072212299,151
sarsa,3920,-190.47525510204082,155
sarsa,3921,-190.46467737821985,149
sarsa,3922,-190.45461499235086,151
sarsa,3923,-190.44404792250828,149
sarsa,3924,-190.43374108053007,150
sarsa,3925,-190.42343949044587,150
sarsa,3926,-190.41339786041772,151
sarsa,3927,-190.40234275528394,147
sarsa,3928,-190.3923116089613,151
sarsa,3929,-190.38177653346906,149
sarsa,3930,-190.370737913486,147
sarsa,3931,-190.36021368608496,149
sarsa,3932,-190.35071210579858,153
sarsa,3933,-190.34019832189168,149
sarsa,3934,-190.32918149466192,147
sarsa,3935,-190.31893265565438,150
sarsa,3936,-190.3089430894309,151
sarsa,3937,-190.2987045974092,150
sarsa,3938,-190.28897917724734,152
sarsa,3939,-190.2790048235593,151
sarsa,3940,-190.26903553299493,151
sarsa,3941,-190.25957878710986,153
sarsa,3942,-190.2496194824962,151
sarsa,3943,-190.23966522952068,151
sarsa,3944,-190.22895537525355,148
sarsa,3945,-190.21977186311787,154
sarsa,3946,-190.2090724784592,148
sarsa,3947,-190.19913858626805,151
sarsa,3948,-190.18920972644378,151
sarsa,3949,-190.17877943783236,149
sarsa,3950,-190.16911392405063,152
sarsa,3951,-190.15945330296128,152
sarsa,3952,-190.15005060728745,153
sarsa,3953,-190.13964077915506,149
sarsa,3954,-190.12923621648963,149
sarsa,3955,-190.11858407079646,148
sarsa,3956,-190.10793731041457,148
sarsa,3957,-190.09855951478391,153
sarsa,3958,-190.08842849924204,150
sarsa,3959,-190.07855519070472,151
sarsa,3960,-190.0681818181818,149
sarsa,3961,-190.05857106791214,152
sarsa,3962,-190.047703180212,147
sarsa,3963,-190.03734544536968,149
sarsa,3964,-190.02749747729567,151
sarsa,3965,-190.0168978562421,148
sarsa,3966,-190.00680786686837,150
sarsa,3967,-189.99621880514243,148
sarsa,3968,-189.98714717741936,154
sarsa,3969,-189.97782816830437,153
sarsa,3970,-189.967758186398,150
sarsa,3971,-189.95819692772602,152
sarsa,3972,-189.94838872104734,151
sarsa,3973,-189.93783035489554,148
sarsa,3974,-189.92778057372925,150
sarsa,3975,-189.91798742138366,151
sarsa,3976,-189.9079476861167,150
sarsa,3977,-189.8984158913754,152
sarsa,3978,-189.88888888888889,152
sarsa,3979,-189.879115355617,151
sarsa,3980,-189.86909547738694,150
sarsa,3981,-189.85958301934187,152
sarsa,3982,-189.84907081868408,148
sarsa,3983,-189.8393170976651,151
sarsa,3984,-189.82906626506025,149
sarsa,3985,-189.81957340025093,152
sarsa,3986,-189.81008529854492,152
sarsa,3987,-189.80035114120892,151
sarsa,3988,-189.7906218655968,151
sarsa,3989,-189.78064677864126,150
sarsa,3990,-189.77017543859648,148
sarsa,3991,-189.75945878226008,147
sarsa,3992,-189.750250501002,153
sarsa,3993,-189.74029551715503,150
sarsa,3994,-189.72984476715072,148
sarsa,3995,-189.71964956195245,149
sarsa,3996,-189.70895895895896,147
sarsa,3997,-189.6985238929197,148
sarsa,3998,-189.68809404702353,148
sarsa,3999,-189.67841960490122,151
sarsa,4000,-189.66875,151
sarsa,4001,-189.65858535366158,149
sarsa,4002,-189.64892553723138,151
sarsa,4003,-189.63902073444916,150
sarsa,4004,-189.62937062937064,151
sarsa,4005,-189.6192259675406,149
sarsa,4006,-189.60883674488267,148
sarsa,4007,-189.59945096081856,152
sarsa,4008,-189.5885728542914,146
sarsa,4009,-189.57894736842104,151
sarsa,4010,-189.56907730673316,150
sarsa,4011,-189.55821490900024,146
sarsa,4012,-189.54885343968095,152
sarsa,4013,-189.53899825566907,150
sarsa,4014,-189.52840059790734,147
sarsa,4015,-189.51830635118307,149
sarsa,4016,-189.50896414342628,152
sarsa,4017,-189.4993776450087,151
sarsa,4018,-189.4892981582877,149
sarsa,4019,-189.4789748693705,148
sarsa,4020,-189.46840796019902,147
sarsa,4021,-189.45809500124346,148
sarsa,4022,-189.44828443560417,150
sarsa,4023,-189.4382301764852,149
sarsa,4024,-189.42867793240558,151
sarsa,4025,-189.41937888198757,152
sarsa,4026,-189.41008445106806,152
sarsa,4027,-189.39980134094858,148
sarsa,4028,-189.3895233366435,148
sarsa,4029,-189.37900223380493,147
sarsa,4030,-189.36873449131514,148
sarsa,4031,-189.35921607541553,151
sarsa,4032,-189.34871031746033,147
sarsa,4033,-189.33820976940243,147
sarsa,4034,-189.32920178482897,153
sarsa,4035,-189.3187112763321,147
sarsa,4036,-189.30822596630327,147
sarsa,4037,-189.29848897696309,150
sarsa,4038,-189.2880138682516,147
sarsa,4039,-189.2795246348106,155
sarsa,4040,-189.26856435643563,145
sarsa,4041,-189.25810442959664,147
sarsa,4042,-189.24789708065313,148
sarsa,4043,-189.23720009893643,146
sarsa,4044,-189.22799208704254,152
sarsa,4045,-189.21730531520396,146
sarsa,4046,-189.2063766683144,145
sarsa,4047,-189.196688905362,150
sarsa,4048,-189.18626482213438,147
sarsa,4049,-189.1753519387503,145
sarsa,4050,-189.16518518518518,148
sarsa,4051,-189.15428289311282,145
sarsa,4052,-189.1441263573544,148
sarsa,4053,-189.13372810264002,147
sarsa,4054,-189.1230883078441,146
sarsa,4055,-189.11196054254006,144
sarsa,4056,-189.10108481262327,145
sarsa,4057,-189.09070741927533,147
sarsa,4058,-189.08132084770824,151
sarsa,4059,-189.0709534368071,147
sarsa,4060,-189.06083743842365,148
sarsa,4061,-189.05023393252893,146
sarsa,4062,-189.0396356474643,146
sarsa,4063,-189.0285503322668,144
sarsa,4064,-189.01820866141733,147
sarsa,4065,-189.00762607626075,146
sarsa,4066,-188.99680275454992,145
sarsa,4067,-188.98672239980328,148
sarsa,4068,-188.97689282202558,149
sarsa,4069,-188.966576554436,147
sarsa,4070,-188.95601965601966,146
sarsa,4071,-188.94522230410217,145
sarsa,4072,-188.93443025540276,145
sarsa,4073,-188.92388902528847,146
sarsa,4074,-188.9138438880707,148
sarsa,4075,-188.90331288343558,146
sarsa,4076,-188.89278704612366,146
sarsa,4077,-188.88177581555064,144
sarsa,4078,-188.8707699852869,144
sarsa,4079,-188.8609953419956,149
sarsa,4080,-188.85073529411764,147
sarsa,4081,-188.84097035040432,149
sarsa,4082,-188.83023027927487,145
sarsa,4083,-188.81974038697035,146
sarsa,4084,-188.8092556317336,146
sarsa,4085,-188.7987760097919,146
sarsa,4086,-188.7895252080274,151
sarsa,4087,-188.77954489845854,148
sarsa,4088,-188.76883561643837,145
sarsa,4089,-188.75862068965517,147
sarsa,4090,-188.7481662591687,146
sarsa,4091,-188.73845025666097,149
sarsa,4092,-188.72751710654936,144
sarsa,4093,-188.71683361837285,145
sarsa,4094,-188.70566682950658,143
sarsa,4095,-188.6947496947497,144
sarsa,4096,-188.68408203125,145
sarsa,4097,-188.67439589943862,149
sarsa,4098,-188.66373840897998,145
sarsa,4099,-188.65357404244938,147
sarsa,4100,-188.64268292682928,144
sarsa,4101,-188.63301633747867,149
sarsa,4102,-188.6223793271575,145
sarsa,4103,-188.61174750182792,145
sarsa,4104,-188.60185185185185,148
sarsa,4105,-188.59220462850183,149
sarsa,4106,-188.5820750121773,147
sarsa,4107,-188.57170684197712,146
sarsa,4108,-188.5615871470302,147
sarsa,4109,-188.55049890484304,143
sarsa,4110,-188.54014598540147,146
sarsa,4111,-188.52955485283385,145
sarsa,4112,-188.51896887159532,145
sarsa,4113,-188.50936056406516,149
sarsa,4114,-188.49927078269323,147
sarsa,4115,-188.48821385176186,143
sarsa,4116,-188.47837706511177,148
sarsa,4117,-188.46733058051979,143
sarsa,4118,-188.45701796988828,146
sarsa,4119,-188.446953143967,147
sarsa,4120,-188.4366504854369,146
sarsa,4121,-188.42635282698373,146
sarsa,4122,-188.41630276564774,147
sarsa,4123,-188.40625757943246,147
sarsa,4124,-188.3959747817653,146
sarsa,4125,-188.38618181818183,148
sarsa,4126,-188.37663596703828,149
sarsa,4127,-188.3658832081415,144
sarsa,4128,-188.35658914728683,150
sarsa,4129,-188.3463308307096,146
sarsa,4130,-188.3372881355932,151
sarsa,4131,-188.32703945775842,146
sarsa,4132,-188.31824782187803,152
sarsa,4133,-188.30921848536173,151
sarsa,4134,-188.2989840348331,146
sarsa,4135,-188.28923821039902,148
sarsa,4136,-188.27949709864603,148
sarsa,4137,-188.26951897510273,147
sarsa,4138,-188.2597873368777,148
sarsa,4139,-188.25006040106305,148
sarsa,4140,-188.2403381642512,148
sarsa,4141,-188.23013764791114,146
sarsa,4142,-188.22042491549976,148
sarsa,4143,-188.21119961380643,150
sarsa,4144,-188.2022200772201,151
sarsa,4145,-188.19300361881784,150
sarsa,4146,-188.18379160636758,150
sarsa,4147,-188.17410176030864,148
sarsa,4148,-188.1639344262295,146
sarsa,4149,-188.15425403711737,148
sarsa,4150,-188.1443373493976,147
sarsa,4151,-188.13466634545892,148
sarsa,4152,-188.1257225433526,151
sarsa,4153,-188.1158198892367,147
sarsa,4154,-188.10664419836303,150
sarsa,4155,-188.09699157641396,148
sarsa,4156,-188.0875842155919,149
sarsa,4157,-188.07938417127735,154
sarsa,4158,-188.07022607022608,150
sarsa,4159,-188.06011060351045,146
sarsa,4160,-188.05120192307692,151
sarsa,4161,-188.0422975246335,151
sarsa,4162,-188.0336376741951,152
sarsa,4163,-188.02474177276002,151
sarsa,4164,-188.0153698366955,149
sarsa,4165,-188.00720288115247,154
sarsa,4166,-187.9990398463754,154
sarsa,4167,-187.99040076793855,152
sarsa,4168,-187.98200575815738,153
sarsa,4169,-187.97313504437514,151
sarsa,4170,-187.96474820143885,153
sarsa,4171,-187.95588587868616,151
sarsa,4172,-187.94726749760306,152
sarsa,4173,-187.9379343398035,149
sarsa,4174,-187.92884523239098,150
sarsa,4175,-187.92,151
sarsa,4176,-187.91044061302682,148
sarsa,4177,-187.90136461575293,150
sarsa,4178,-187.89301101005265,153
sarsa,4179,-187.88370423546303,149
sarsa,4180,-187.87488038277513,151
sarsa,4181,-187.86558239655585,149
sarsa,4182,-187.8562888570062,149
sarsa,4183,-187.84652163519004,147
sarsa,4184,-187.8374760994264,150
sarsa,4185,-187.8289127837515,152
sarsa,4186,-187.82011466794074,151
sarsa,4187,-187.81155958920468,152
sarsa,4188,-187.80611270296083,165
sarsa,4189,-187.79851993315827,156
sarsa,4190,-187.79021479713603,153
sarsa,4191,-187.78167501789548,152
sarsa,4192,-187.7729007633588,151
sarsa,4193,-187.77080849034104,179
sarsa,4194,-187.76204101096806,151
sarsa,4195,-187.75256257449345,148
sarsa,4196,-187.74428026692087,153
sarsa,4197,-187.73552537526805,151
sarsa,4198,-187.72629823725583,149
sarsa,4199,-187.71707549416527,149
sarsa,4200,-187.70857142857142,152
sarsa,4201,-187.70030945013093,153
sarsa,4202,-187.69157544026655,151
sarsa,4203,-187.68213181061148,148
sarsa,4204,-187.67411988582302,154
sarsa,4205,-187.66444708680143,147
sarsa,4206,-187.65549215406563,150
sarsa,4207,-187.6467791775612,151
sarsa,4208,-187.63759505703422,149
sarsa,4209,-187.6279401282965,147
sarsa,4210,-187.6187648456057,149
sarsa,4211,-187.61006886725244,151
sarsa,4212,-187.6011396011396,150
sarsa,4213,-187.5922145739378,150
sarsa,4214,-187.58329378262934,150
sarsa,4215,-187.57508896797154,153
sarsa,4216,-187.56593927893738,149
sarsa,4217,-187.5572682001423,151
sarsa,4218,-187.54860123281176,151
sarsa,4219,-187.5401753970135,152
sarsa,4220,-187.53127962085307,150
sarsa,4221,-187.52167732764747,147
sarsa,4222,-187.51326385599242,152
sarsa,4223,-187.50532796590102,154
sarsa,4224,-187.49739583333334,154
sarsa,4225,-187.4887573964497,151
sarsa,4226,-187.48035967818268,152
sarsa,4227,-187.47314880529927,157
sarsa,4228,-187.46499526963103,153
sarsa,4229,-187.45589973989124,149
sarsa,4230,-187.44751773049646,152
sarsa,4231,-187.438666981801,150
sarsa,4232,-187.42934782608697,148
sarsa,4233,-187.4219229860619,156
sarsa,4234,-187.4130845536136,150
sarsa,4235,-187.40566706021252,156
sarsa,4236,-187.3973087818697,152
sarsa,4237,-187.38895444890252,152
sarsa,4238,-187.38060405851817,152
sarsa,4239,-187.3727294173154,154
sarsa,4240,-187.363679245283,149
sarsa,4241,-187.3546333411931,149
sarsa,4242,-187.34771334276286,158
sarsa,4243,-187.33820410087202,147
sarsa,4244,-187.32940622054664,150
sarsa,4245,-187.3213191990577,153
sarsa,4246,-187.3122939236929,149
sarsa,4247,-187.3032728985166,149
sarsa,4248,-187.2940207156309,148
sarsa,4249,-187.2850082372323,149
sarsa,4250,-187.2755294117647,147
sarsa,4251,-187.26652552340624,149
sarsa,4252,-187.2584666039511,153
sarsa,4253,-187.24970608981894,150
sarsa,4254,-187.2397743300423,145
sarsa,4255,-187.23078730904817,149
sarsa,4256,-187.22203947368422,150
sarsa,4257,-187.2130608409678,149
sarsa,4258,-187.20479098168155,152
sarsa,4259,-187.19511622446583,146
sarsa,4260,-187.18568075117372,147
sarsa,4261,-187.17671908002816,149
sarsa,4262,-187.1682308775223,151
sarsa,4263,-187.15951208069436,150
sarsa,4264,-187.15056285178235,149
sarsa,4265,-187.14185228604924,150
sarsa,4266,-187.13314580403187,150
sarsa,4267,-187.12350597609563,146
sarsa,4268,-187.11387066541707,146
sarsa,4269,-187.10377137502928,144
sarsa,4270,-187.09484777517565,149
sarsa,4271,-187.08592835401546,149
sarsa,4272,-187.07841760299627,155
sarsa,4273,-187.06857009127077,145
sarsa,4274,-187.06551240056154,174
sarsa,4275,-187.05637426900586,148
sarsa,4276,-187.04700654817586,147
sarsa,4277,-187.03764320785598,147
sarsa,4278,-187.0278167367929,145
sarsa,4279,-187.0184622575368,147
sarsa,4280,-187.00934579439252,148
sarsa,4281,-187.0004671805653,149
sarsa,4282,-186.99252685660906,153
sarsa,4283,-186.98342283446183,148
sarsa,4284,-186.97408963585434,147
sarsa,4285,-186.9654609101517,150
sarsa,4286,-186.9570695286981,151
sarsa,4287,-186.94774900863075,147
sarsa,4288,-186.93796641791045,145
sarsa,4289,-186.9291210072278,149
sarsa,4290,-186.92004662004663,148
sarsa,4291,-186.910510370543,146
sarsa,4292,-186.90167753960858,149
sarsa,4293,-186.893547635686,152
sarsa,4294,-186.884489986027,148
sarsa,4295,-186.87520372526194,147
sarsa,4296,-186.86545623836128,145
sarsa,4297,-186.85617872934606,147
sarsa,4298,-186.84713820381572,148
sarsa,4299,-186.8376366596883,146
sarsa,4300,-186.82813953488372,146
sarsa,4301,-186.81887933038828,147
sarsa,4302,-186.80962343096235,147
sarsa,4303,-186.80037183360446,147
sarsa,4304,-186.791124535316,147
sarsa,4305,-186.78188153310106,147
sarsa,4306,-186.7717138875987,143
sarsa,4307,-186.7613187833759,142
sarsa,4308,-186.75487465181058,159
sarsa,4309,-186.7507542353214,169
sarsa,4310,-186.74292343387472,153
sarsa,4311,-186.7360241243331,157
sarsa,4312,-186.7288961038961,156
sarsa,4313,-186.72107581729654,153
sarsa,4314,-186.71233194251275,149
sarsa,4315,-186.70382387022016,150
sarsa,4316,-186.69578313253012,152
sarsa,4317,-186.68658790826964,147
sarsa,4318,-186.67786012042612,149
sarsa,4319,-186.66890483908313,148
sarsa,4320,-186.66458333333333,168
sarsa,4321,-186.658412404536,160
sarsa,4322,-186.64969921332715,149
sarsa,4323,-186.64099005320378,149
sarsa,4324,-186.63251618871416,150
sarsa,4325,-186.62450867052024,152
sarsa,4326,-186.6183541377716,160
sarsa,4327,-186.61127802172405,156
sarsa,4328,-186.6025878003697,149
sarsa,4329,-186.5932085932086,146
sarsa,4330,-186.5891454965358,169
sarsa,4331,-186.58023551142924,148
sarsa,4332,-186.57063711911357,145
sarsa,4333,-186.56127394414955,146
sarsa,4334,-186.55214582371943,147
sarsa,4335,-186.54256055363322,145
sarsa,4336,-186.53413284132841,150
sarsa,4337,-186.5264007378372,153
sarsa,4338,-186.51728907330568,147
sarsa,4339,-186.50841207651533,148
sarsa,4340,-186.502534562212,161
sarsa,4341,-186.49297396913153,145
sarsa,4342,-186.4857208659604,155
sarsa,4343,-186.47570803591987,143
sarsa,4344,-186.46639042357273,146
sarsa,4345,-186.458918296893,154
sarsa,4346,-186.44914864242983,144
sarsa,4347,-186.44030365769495,148
sarsa,4348,-186.43054277828887,144
sarsa,4349,-186.42009657392504,141
sarsa,4350,-186.41080459770114,146
sarsa,4351,-186.40174672489084,147
sarsa,4352,-186.3917738970588,143
sarsa,4353,-186.39306225591545,192
sarsa,4354,-186.38378502526413,146
sarsa,4355,-186.37382319173363,143
sarsa,4356,-186.36363636363637,142
sarsa,4357,-186.35276566444801,139
sarsa,4358,-186.34350619550253,146
sarsa,4359,-186.33906859371416,167
sarsa,4360,-186.3295871559633,145
sarsa,4361,-186.3198807612933,144
sarsa,4362,-186.3104080696928,145
sarsa,4363,-186.3032317212927,155
sarsa,4364,-186.2967461044913,158
sarsa,4365,-186.2872852233677,145
sarsa,4366,-186.27805771873568,146
sarsa,4367,-186.26791847950537,142
sarsa,4368,-186.25824175824175,144
sarsa,4369,-186.24856946669718,144
sarsa,4370,-186.2395881006865,147
sarsa,4371,-186.22969572180278,143
sarsa,4372,-186.2195791399817,142
sarsa,4373,-186.209695860965,143
sarsa,4374,-186.2005029721079,146
sarsa,4375,-186.19017142857143,141
sarsa,4376,-186.18053016453382,144
sarsa,4377,-186.17157870687686,147
sarsa,4378,-186.1651439013248,158
sarsa,4379,-186.1557433203928,145
sarsa,4380,-186.14634703196347,145
sarsa,4381,-186.13672677470896,144
sarsa,4382,-186.13053400273847,159
sarsa,4383,-186.1222906684919,150
sarsa,4384,-186.11336678832117,147
sarsa,4385,-186.103078677309,141
sarsa,4386,-186.09393524851802,146
sarsa,4387,-186.0900387508548,169
sarsa,4388,-186.08226982680037,152
sarsa,4389,-186.07382091592618,149
sarsa,4390,-186.0640091116173,143
sarsa,4391,-186.05716237759052,156
sarsa,4392,-186.04735883424408,143
sarsa,4393,-186.038470293649,147
sarsa,4394,-186.0311788802913,154
sarsa,4395,-186.02298065984073,150
sarsa,4396,-186.01569608735213,154
sarsa,4397,-186.00545826700022,141
sarsa,4398,-185.9956798544793,143
sarsa,4399,-185.9874971584451,150
sarsa,4400,-185.97954545454544,151
sarsa,4401,-185.97250624857986,155
sarsa,4402,-185.9631985461154,145
sarsa,4403,-185.95389507154212,145
sarsa,4404,-185.94459582198002,145
sarsa,4405,-185.93575482406357,147
sarsa,4406,-185.92873354516567,155
sarsa,4407,-185.91944633537554,145
sarsa,4408,-185.91152450090743,151
sarsa,4409,-185.9020185983216,144
sarsa,4410,-185.8920634920635,142
sarsa,4411,-185.88233960553163,143
sarsa,4412,-185.872846781505,144
sarsa,4413,-185.86562429186495,154
sarsa,4414,-185.85704576347985,148
sarsa,4415,-185.84779161947904,145
sarsa,4416,-185.83876811594203,146
sarsa,4417,-185.83178628028074,155
sarsa,4418,-185.82322317790855,148
sarsa,4419,-185.81556913328808,152
sarsa,4420,-185.80746606334841,150
sarsa,4421,-185.79755711377516,142
sarsa,4422,-185.78878335594754,147
sarsa,4423,-185.7806918381189,150
sarsa,4424,-185.77237793851717,149
sarsa,4425,-185.76813559322034,167
sarsa,4426,-185.76095797559873,154
sarsa,4427,-185.75491303365712,159
sarsa,4428,-185.7477416440831,154
sarsa,4429,-185.73967035448183,150
sarsa,4430,-185.7338600451467,160
sarsa,4431,-185.72624689686302,152
sarsa,4432,-185.7168321299639,144
sarsa,4433,-185.70651928716444,140
sarsa,4434,-185.7002706359946,158
sarsa,4435,-185.69267192784667,152
sarsa,4436,-185.68372407574392,146
sarsa,4437,-185.67725940951092,157
sarsa,4438,-185.66854438936457,147
sarsa,4439,-185.65825636404597,140
sarsa,4440,-185.6509009009009,153
sarsa,4441,-185.65818509344743,218
sarsa,4442,-185.64790634849166,140
sarsa,4443,-185.64055818140895,153
sarsa,4444,-185.63298829882987,152
sarsa,4445,-185.622272215973,138
sarsa,4446,-185.61178587494376,139
sarsa,4447,-185.6022037328536,143
sarsa,4448,-185.59419964028777,150
sarsa,4449,-185.5853000674309,146
sarsa,4450,-185.5791011235955,158
sarsa,4451,-185.57178162210738,153
sarsa,4452,-185.56266846361186,145
sarsa,4453,-185.55153828879406,136
sarsa,4454,-185.54265828468792,146
sarsa,4455,-185.53221099887767,139
sarsa,4456,-185.52513464991023,154
sarsa,4457,-185.51851020866053,156
sarsa,4458,-185.50897263346792,143
sarsa,4459,-185.50257905359948,157
sarsa,4460,-185.49260089686098,141
sarsa,4461,-185.4846446984981,150
sarsa,4462,-185.47579560735096,146
sarsa,4463,-185.46851893345283,153
sarsa,4464,-185.45967741935485,146
sarsa,4465,-185.4521836506159,152
sarsa,4466,-185.4451410658307,154
sarsa,4467,-185.43474367584508,139
sarsa,4468,-185.42412712623099,138
sarsa,4469,-185.4175430745133,156
sarsa,4470,-185.41029082774048,153
sarsa,4471,-185.4039364795348,157
sarsa,4472,-185.39669051878354,153
sarsa,4473,-185.39011848871004,156
sarsa,4474,-185.3828788556102,153
sarsa,4475,-185.37586592178772,154
sarsa,4476,-185.36796246648794,150
sarsa,4477,-185.35849899486263,143
sarsa,4478,-185.3517195176418,155
sarsa,4479,-185.34137084170573,139
sarsa,4480,-185.33191964285714,143
sarsa,4481,-185.3218031689355,140
sarsa,4482,-185.31392235609104,150
sarsa,4483,-185.30448360472897,143
sarsa,4484,-185.29460303300624,141
sarsa,4485,-185.28338907469342,135
sarsa,4486,-185.2744092732947,145
